sentence1,label
"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",0
Três jovens de 20 anos são presos por envolvimento em um roubo em Unaí https://t.co/O9zfxQm4JL,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
#brasilmetropole Escola do Legislativo é tema de mestrado na Universidade de Portugal https://t.co/ywTh1admJj,2
RT @ReutersBrazil: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/Qf614UYcNC,0
Políticos olham pra Alckmin e vêem um gênio!!!! https://t.co/l1uHQIsnHU,1
"RT @MatosValtecio: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @UOLNoticias @UOL  https://t.co/qYsjegqK…",0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"I'm at Praça do Papa (Governador Israel Pinheiro) in Belo Horizonte, MG https://t.co/oqxpp1Csu1",1
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
Grupo busca ajuda para mulheres vítimas da violência. https://t.co/FiwySbhbl3 https://t.co/eZG577pJzy,2
Greenfield força mudanças na Funcef - Estado de Minas https://t.co/595K48Iekh,1
"RT @Rede45: Em meio à calamidade financeira, Pimentel compra mais dois helicópteros para o governo de Minas https://t.co/YvMolbKbtQ",0
"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/IpKGKsoOJr https://t.co/SToRG3VvEI",2
"I'm at franguinho do alex in Governador Valadares, MG https://t.co/ETFke8xCOA",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"PM prende rapaz por vadiagem e uso de drogas no Centro de Raul Soares, MG https://t.co/1HtP6dfPo6 https://t.co/Eul1L7kQ7g",2
RT @Ary_AntiPT: Governo de MG põe em sigilo dados sobre voos de Pimentel https://t.co/5Ov5bzUaGx ESCARNIO ZERO,0
RT @minsaude: A Força Nacional do #SUS reforça ajuda ao estado de Minas Gerais. #FebreAmarela https://t.co/c6yrWH9z0h https://t.co/Q3qFJiZr…,2
RT @saleluzconsult5: Governador de Minas usa helicóptero do Estado para buscar filho em festa https://t.co/niyx4VhflB by #UOLNoticias via @…,0
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @joseluisfreita2: Vereador chega algemado à Câmara de Caratinga para tomar posse do cargo - Politica - Estado de Minas https://t.co/qnkA…,0
Vai que o menino fica travado e tem buscá-lo no churras dos amigos da faculdade novamente. https://t.co/Xh4t1rRHdP,1
RT @gilsonac1: Araxá recebe novas doses da vacina contra febre amarela https://t.co/K8WIyVFQ4y Se gostou dê RT!! https://t.co/gU62eXQfs4,2
"Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros - ISTOÉ Independente https://t.co/cWcv9j1U6A",0
"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",0
@PMMG190 - Autor de roubo preso e o veículo produto de crime recuperado https://t.co/wmY6rGtgeV,2
BB cobra restituição de recursos por parte do governo de MG; estado afirma que instituição criou 'artifício…… https://t.co/I8JiGr0fRB,0
Governo de Minas Gerais reconhece Folias de Reis como Patrimônio Imaterial do Estado https://t.co/WxWFsTefz1,1
RT @AnjokaMaximo: @o_antagonista  Põe na conta do @STF_oficial  que não cumpriu seu papel de afastar Pimentel. o Estado de MG pode cobrar T…,1
Menor é detido com drogas e balança de precisão em Montes Claros https://t.co/ABHqQh2yKX https://t.co/3mW0uQSjyq,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",0
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/pxRorZ4rrP by #AcordouAcordou via @c0nvey",0
A PRIMEIRA TURNÊ DO ANO COMEÇA NO ESTADO DE MINAS GERAIS... E VCS ESTÃO TODOS CONVIDADOS. https://t.co/uziGY3IaKG,1
"RT @AriSirius: Corruptos do PT @bobjackk @oipanue  Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/StujBMYQTg…",0
RT @jocanbafilho: https://t.co/c6Bf7Lv4ua @UOL @folha_com @digo;diariodopt @LulaNews_ @rfalcao13 @dilmabr @SakaSakamori ESSE ESCROTO É DE Q…,1
Peritos do Amazonas prometem parar IML por tempo indeterminado - Estado de Minas https://t.co/BYkejrM9oG https://t.co/AW5fwqAWz7,1
Estado amplia para 23 o número de casos suspeitos de febre amarela em Minas https://t.co/ZBsRvNjQUB https://t.co/AjhDC0EebY,1
RT @johnnygost: Fernando Pimentel entrega viaturas à PM em Governador Valadares https://t.co/lDI2NOXiRn https://t.co/6TPgqQUcB1,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/tzZIUr8m7y",2
Chuva ajuda e principal nascente do Rio São Francisco volta a jorrar água - Gerais - Estado de Minas https://t.co/yDmW0P3dY2,1
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/kGU04a3Uli https://t.co/jMBNAKuKWS,2
"RT @BlogDoPim: Lula sugeriu às Farc criar partido para chegar ao poder, como quem não vê problema em narcoterrorista no governo, e PT resmu…",1
Folias de Minas são reconhecidas como bens imateriais do Estado https://t.co/2MKBxx5P1u https://t.co/7rRyyXMbuB,1
Grupo é detido após roubo e carreta recuperada em MG https://t.co/UYdCCLD1K1 https://t.co/IZ3mA8SI53,2
"Miriam le da mg a mi estado de ""mg y hablamos"" y estamos al lado JURO QUE LA AMO���",1
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
"RT @edmarnarrador: É grave o estado de saúde do atacante Michael, que disputou o Brasileirão pelo América/MG. O carro em que estava colidiu…",1
"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",0
"Após confirmação de morte por febre amarela, Ministério da Saúde envia 50 mil doses de para… https://t.co/z1Igcemitd https://t.co/VgwKSdizXO",2
"RT @rbrasiliense: Cara-de-pau é o governador de Minas, Fernando Pimentel, que depois de ser flagrado pegando o filhão na festa, comprou mai…",0
"New post: ""Agricultores são vacinados contra a febre amarela no ES e em MG"" https://t.co/QHi3vNB7I5",2
05/01-Dia da Fundação do município brasileiro de Grão Mogol Estado de Minas Gerais. Dia da Fundação do município... https://t.co/ZIA9kG471k,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
G1 Sul de Minas |  Prevenção contra febre amarela é reforçada na zona rural do Sul de MG https://t.co/aGewm5a0AF https://t.co/c9wzwslw9d,2
"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/eXhwBmxEfe https://t.co/S8iTIJNeT9",2
RT @TukaScaletti: Via @estadao: Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/mqjUvPmVmX,0
"Com dívidas acima de R$ 390 milhões, PMU decreta estado de calamidade financeira: https://t.co/bqJRceJqWH via @PrefUberlandia #Uberlândia",0
"Tentativa de fuga é impedida no presídio de Mariana, diz secretaria https://t.co/AFQjkGw6Tg https://t.co/EBTSaRCNy5",2
"#timbeta #globo Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/LSQcIK1ugn #OperacaoBetaLab #Sigodevolta",1
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros... Teremos mtos feriados em 2017..…",0
"RT @felipefonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões. E agora, José? https://t.co/zOGi877LRn",2
Secretaria de Educação de Formiga abre novo processo seletivo https://t.co/VN62Nm8lqO #TimBeta,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/FhPBpX8a9p https://t.co/qMSl5hf711,2
@uailiv minas é o melhor estado,1
"RT @sytambalejy: I'm at Big Mais in Governador Valadares, Minas Gerais w/ @tue_nunes07 @estilo2d @newrandley @andreacorreia9 https://t.co/T…",1
Vamos a boludear un rato en fb A que pongo ese estado bóludo mg y sale rela ������ Caigo pesimo�����,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
Dupla presa por tráfico de drogas é apresentada em Patrocínio https://t.co/I2I3TgIOXy https://t.co/fRH59REAge,2
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/L1oNWCv8o1,2
"RT @ajax0ba: Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/rLJoFV9OxF",0
RT @jrisco: PEÑA NIETO EN ESTADO PURO.  Así explica el #gasolinazo �� https://t.co/Tz9IwEXH6c,1
#pmdb #pt #tj #tjmg #almg #psdb #pdt O FILHO ACHOU O OUTRO VELHO Em calamidade financeira MG compra 2 helicópteros https://t.co/SXfamLNCqd,0
Empresário relata momentos de terror sob a mira de uma arma em BH - Gerais - Estado de Minas https://t.co/8GXfslGjro,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"Polícia Civil flagra entrega de drogas e celulares a presos em Divinópolis, MG https://t.co/4dk6dQmINn https://t.co/ZeGwcPCTIG",2
Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino de 308 municípios -… https://t.co/JrBCOLnR1C,2
"RT @occ2013: calamidade financeira e compra helicopteros, e usa para resgatar o vagabundo do filho bebaço.. esses comunos... https://t.co/V…",0
"I'm at Claudinho Cabeleireiros in Governador Valadares, Mg https://t.co/NhLtU4sWkb",1
Cadeia em Manaus tem 4 mortos; Estados pedem ajuda – Estado de Minas: UOL Cadeia em Manaus… https://t.co/sgo46ulaJU,1
Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/OhGBE4UEvy https://t.co/cyDln4JqzS,2
"'Não me arrependo', diz americano que reagiu a assalto no Rio e foi preso por desacato - Nacional - Estado de Minas https://t.co/AOQJpj7zYj",1
"RT @augustoemil: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/w7jsbzD01R by #aricaetano via @c0nvey",0
Menor é detido com drogas e balança de precisão em Montes Claros https://t.co/1HvOsTfTZx https://t.co/5UDaytUHRM,2
Presos por roubo à casa em Juiz de Fora têm histórico de crimes violentos https://t.co/plh6wHeF4T,2
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros... Teremos mtos feriados em 2017..…",0
@PMMG190 - Polícia Militar prende autores de crime de tráfico de drogas https://t.co/GTva559CAP,2
"RT @jeffs_araujo35: Ele mostra como o presídio de Ribeirão das Neves, em MG, poderia ser um modelo para o Brasil inteiro.",2
E governo ainda quer indenizar a família dos bandidos? @STF_oficial @MichelTemer #PresoTemQueTrabalhar....... https://t.co/8PXRJ68ay9,1
"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",0
"Assim são os gov PT O povo? Rale-se Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/74REkWU6Vf via @VEJA.com",0
"Corpo em estado de decomposição é encontrado em Poços de Caldas, MG https://t.co/vOG5YcKR1m #SomosTodosDilma #Raynniere #BuyRaynniereOnItu…",1
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/YEzosG8920 https://t.co/uVadl4WYM8,2
RT @CacoBrasil2: POLÍCIA FEDERAL prende um homem por tráfico internacional de drogas com 10kg de cocaína em aeroporto de MG https://t.co/8W…,2
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/w7jsbzD01R by #aricaetano via @c0nvey",0
#beta #betalab #mg Pedido ao STF irritou Meirelles: Governo ameaça suspender aval para… https://t.co/cHJbFIKAOY… https://t.co/uSTdKS5mCn,1
RT @MulherTamarindo: pessoas de Minas larguem o pão de queijo e vão impichar o governador pelo amor de deus,0
"Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/aldxIORgFa",1
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/HtYMTJZFts https://t.co/bW7Nn71BPx,2
#timbeta #globo Polícia Militar apreende 30 kg de maconha em Governador Valadares https://t.co/eK1qMAUL36 #OperacaoBetaLab #Sigodevolta,1
Betim e Contagem intensificam vacinação contra febre amarela neste sábado https://t.co/w78i0xmqsY https://t.co/KqqqAb00Pb,2
RT @MarceloSpilki: Tive a oportunidade de visitar a única PPP de presídio do Brasil em MG. Surpreende positivamente! (Manaus não é PPP) htt…,2
RT @jcerdalimon: Brazil: Índios pataxós se formam em medicina na UFMG - Gerais - Estado de Minas https://t.co/nhuoeRrwCO,1
"RT @CAASCORPION: Depois de decretar “calamidade financeira”, governo de Minas gasta mais R$ 21 milhões em helicópteros https://t.co/NSVIp1s…",0
"Bom dia segue ocorrência em Lavras,Mg com êxito na captura de um autor de roubo que gostaríamos qu... https://t.co/r96bGzq8Dq",2
O professor do Centro Federal de Educação Tecnológica de Minas Gerais (CEFET-MG) da Universidade Federal de... https://t.co/vVZfFa6w96,1
RT @rudigerescobar: alagran! Que J. I. Cohen no estaba también implicado en el caso de cooptacion del estado? https://t.co/MsJloxMWmt,1
Jovem é preso em Patos de Minas suspeito de tráfico e roubo na região https://t.co/OSh1bRIFLT,2
Governo Obama quer evitar domínio da China no setor de ... - Estado de Minas https://t.co/nsnRJ0rRqP,1
"RT @edmarnarrador: É grave o estado de saúde do atacante Michael, que disputou o Brasileirão pelo América/MG. O carro em que estava colidiu…",1
Polícia Civil de Minas Gerais prende ex-vereador de Esmeraldas acusado de tráfico de droga… https://t.co/iNDxGqE0IN https://t.co/mwR9dusFh7,2
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/etWh28yQdY,2
agora que minha mae disse que ok eu estudar em outro estado ces acham mesmo que vou continuar em mg rsrs,1
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
@I5gornascimento @I5gornascimento #I5gornascimento Governador Valadares registra dois assassinatos em menos de ... https://t.co/7IiBGRNW9l,1
Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/YesbPxGOLz https://t.co/vavKGHaWDJ,2
Nova rebelião em cadeia pública de Manaus deixa ao menos três mortos - Nacional - Estado de Minas https://t.co/7AxLs6xjB1,1
Liminar suspende gratuidade de estacionamento em centros de compras de BH - Economia - Estado de Minas https://t.co/N1SP33RuJH,1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"I'm at Big Mais in Governador Valadares, Minas Gerais w/ @tue_nunes07 @combatentemg @cleverson0505 @newrandley https://t.co/X01hoRWYsC",1
"RT @brasil_fotos: Mesmo depois de falir o estado de MG, Fernando Pimentel abre licitação para compra de 2 (sim, dois!) helicópteros. Inacre…",0
RT @caminhodaescola: @CNHIndustrial entrega 628 ônibus ORE 2 IVECO BUS ao Governo de Minas Gerais  https://t.co/yKPqJIKxZl  https://t.co/h0…,2
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/HmNlkuBNI9,1
Rio distribui vacinas contra febre amarela a municípios na divisa com Minas https://t.co/1mDTtCmuuz,2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
RT @pmmg190: @PMMG190 - Ouro Fino: Tráfico de drogas https://t.co/gHEAO9xoB5,2
Governo anuncia ensino integral em três escolas estaduais do Triângulo https://t.co/t3WCDRVp65 https://t.co/dvAzL85pJ9,2
"Desastre ambiental em MG: Empresas pedem mais prazo para pagar R$ 1,2 bi https://t.co/5a6xqLHJZm",1
"Pessoas de outros lugares zoando que Minas não tem mar, voltem para o estado de vocês! A gente não te quer aqui",1
"Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/8UpNVBNRW3 https://t.co/P5b3Fqn3kx",2
Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/fnHWfffS1E,1
RT @Corytiba: @MichelTemer @STF_oficial @EliseuPadilha @alexandregarcia Custo menor e sem rebeliões no presídio privado de Minas G https://…,2
